OJ,Problem Number,Problem Title,AC Users,Try Users,AC Submission,All Submission
ZOJ,3603,Draw Something Cheat,,,1483,5362
ZOJ,3604,Tunnel Network,,,204,447
ZOJ,3605,Find the Marble,,,703,2232
ZOJ,3606,Lazy Salesgirl,,,255,982
ZOJ,3607,Lazier Salesgirl,,,1221,5113
ZOJ,3608,Signal Detection,,,20,71
ZOJ,3609,Modular Inverse,,,2536,8899
ZOJ,3610,Yet Another Story of Rock-paper-scissors,,,2195,3628
ZOJ,3611,Ice Valley,,,228,1060
ZOJ,3612,Median,,,792,4042
ZOJ,3613,Wormhole Transport,,,228,874
ZOJ,3614,Choir,,,247,1092
ZOJ,3615,Choir II,,,122,444
ZOJ,3616,Choir III,,,276,895
ZOJ,3617,Riding Alone for Thousands of Miles,,,103,536
ZOJ,3618,Hash Function,,,126,725
ZOJ,3619,Escape Time,,,11,60
ZOJ,3620,Escape Time II,,,447,1537
ZOJ,3621,Factorial Problem in Base K,,,599,3062
ZOJ,3622,Magic Number,,,828,2386
ZOJ,3623,Battle Ships,,,819,1888
ZOJ,3624,Count Path Pair,,,255,623
ZOJ,3625,Geek's Collection,,,127,704
ZOJ,3626,Treasure Hunt I,,,588,1451
ZOJ,3627,Treasure Hunt II,,,263,1344
ZOJ,3628,Treasure Hunt III,,,116,482
ZOJ,3629,Treasure Hunt IV,,,367,1126
ZOJ,3630,Information,,,357,1232
ZOJ,3631,Watashi's BG,,,1025,3571
ZOJ,3632,Watermelon Full of Water,,,555,1980
ZOJ,3633,Alice's present,,,911,2235
ZOJ,3634,Bounty hunter,,,188,456
ZOJ,3635,Cinema in Akiba,,,653,1353
ZOJ,3636,Decode,,,97,265
ZOJ,3637,Education Manage System,,,145,540
ZOJ,3638,Fruit Ninja,,,188,790
ZOJ,3639,Guess a Function,,,28,42
ZOJ,3640,Help Me Escape,,,634,1523
ZOJ,3641,Information Sharing,,,392,1238
ZOJ,3642,Just Another Information Sharing Problem,,,288,750
ZOJ,3643,Keep Deleting,,,639,1899
ZOJ,3644,Kitty's Game,,,433,1664
ZOJ,3645,BiliBili,,,386,978
ZOJ,3646,Matrix Transformer,,,373,954
ZOJ,3647,Gao the Grid,,,447,1426
ZOJ,3648,Gao the Grid II,,,111,289
ZOJ,3649,Social Net,,,128,372
ZOJ,3650,Toy Blocks,,,136,624
ZOJ,3651,Cipher Lock,,,88,346
ZOJ,3652,Maze,,,124,581
ZOJ,3653,Sleeper's Schedule,,,145,387
ZOJ,3654,Letty's Math Class,,,419,1049
ZOJ,3655,Alice and Bob,,,144,1029
ZOJ,3656,Bit Magic,,,666,2465
ZOJ,3657,The Little Girl who Picks Mushrooms,,,624,2146
ZOJ,3658,Simple Function,,,86,406
ZOJ,3659,Conquer a New Region,,,652,1954
ZOJ,3660,Fantastic Necklace,,,49,325
ZOJ,3661,Palindromic Substring,,,145,740
ZOJ,3662,Math Magic,,,652,2400
ZOJ,3663,Polaris of Pandora,,,43,398
ZOJ,3664,Split the Rectangle,,,171,507
ZOJ,3665,Yukari's Birthday,,,1085,5001
ZOJ,3666,Alice and Bob,,,150,438
ZOJ,3667,"Alice, Bob and Magic Balls",,,21,71
ZOJ,3668,Launching the Spacecraft,,,131,373
ZOJ,3669,Japanese Mahjong I,,,188,568
ZOJ,3670,Japanese Mahjong II,,,0,20
ZOJ,3671,Japanese Mahjong III,,,333,902
ZOJ,3672,Gao The Sequence,,,230,716
ZOJ,3673,1729,,,72,1147
ZOJ,3674,Search in the Wiki,,,249,848
ZOJ,3675,Trim the Nails,,,459,1522
ZOJ,3676,Edward's Cola Plan,,,337,1160
ZOJ,3677,Paint Erased,,,37,333
ZOJ,3678,The Toy of Flandre Scarlet,,,200,448
ZOJ,3679,One Touch Drawing,,,39,194
ZOJ,3680,E - Cup 1,,,47,252
ZOJ,3681,E - Cup 2,,,201,517
ZOJ,3682,E - Cup 3,,,364,1073
ZOJ,3683,Simple Language,,,24,143
ZOJ,3684,Destroy,,,232,612
ZOJ,3685,Cube,,,133,547
ZOJ,3686,A Simple Tree Problem,,,745,3291
ZOJ,3687,The Review Plan I,,,317,1056
ZOJ,3688,The Review Plan II,,,150,374
ZOJ,3689,Digging,,,513,1356
ZOJ,3690,Choosing number,,,481,1195
ZOJ,3691,Flower,,,287,1017
ZOJ,3692,GF And RP,,,109,399
ZOJ,3693,Happy Great BG,,,794,3882
ZOJ,3694,Arrangement,,,127,797
ZOJ,3695,Plants vs Fat Sheeps,,,31,100
ZOJ,3696,Alien's Organ,,,437,723
ZOJ,3697,Bad-written Number,,,132,584
ZOJ,3698,Carrot Fantasy,,,54,281
ZOJ,3699,Dakar Rally,,,287,1501
ZOJ,3700,Ever Dream,,,272,1007
ZOJ,3701,Fawful's Revenge,,,0,1
ZOJ,3702,Gibonacci number,,,877,3523
ZOJ,3703,Happy Programming Contest,,,412,1634
ZOJ,3704,I am Nexus Master!,,,284,1525
ZOJ,3705,Applications,,,791,3460
ZOJ,3706,Break Standard Weight,,,1532,3235
ZOJ,3707,Calculate Prime S,,,230,1127
ZOJ,3708,Density of Power Network,,,1353,2465
ZOJ,3709,Egg Painting,,,0,347
ZOJ,3710,Friends,,,1686,4542
ZOJ,3711,Give Me Your Hand,,,112,444
ZOJ,3712,Hard to Play,,,1766,2417
ZOJ,3713,In 7-bit,,,845,2897
ZOJ,3714,Java Beans,,,2331,4727
ZOJ,3715,Kindergarten Election,,,524,2172
ZOJ,3716,Ribbon Gymnastics,,,447,1571
ZOJ,3717,Balloon,,,418,1600
ZOJ,3718,Diablo II,,,74,314
ZOJ,3719,Diablo III,,,49,317
ZOJ,3720,Magnet Darts,,,199,705
ZOJ,3721,Final Exam Arrangement,,,627,1903
ZOJ,3722,Sid Meier's Civilization,,,13,133
ZOJ,3723,Starfruit,,,65,267
ZOJ,3724,Delivery,,,182,753
ZOJ,3725,Painting Storages,,,717,2569
ZOJ,3726,Alice's Print Service,,,421,1925
ZOJ,3727,Bob's new toy,,,3,31
ZOJ,3728,Collision,,,331,1046
ZOJ,3729,Arnold,,,131,454
ZOJ,3730,Easy Problem Once More,,,16,168
ZOJ,3731,Winter's Coming,,,13,88
ZOJ,3732,Graph Reconstruction,,,255,963
ZOJ,3733,Skycity,,,240,339
ZOJ,3734,LIKE vs CANDLE,,,166,449
ZOJ,3735,Josephina and RPG,,,361,986
ZOJ,3736,Pocket Cube,,,295,1125
ZOJ,3737,Build the Park I,,,23,66
ZOJ,3738,Buy the Pets,,,190,589
ZOJ,3739,Cut the Cake,,,6,10
ZOJ,3740,Water Level,,,98,378
ZOJ,3741,Eternal Reality,,,230,726
ZOJ,3742,Bellywhite's Algorithm Homework,,,103,542
ZOJ,3743,The Lambs,,,68,122
ZOJ,3744,Tragedy Organ,,,11,31
ZOJ,3745,Salary Increasing,,,291,1151
ZOJ,3746,Spherical Surface,,,15,148
ZOJ,3747,Attack on Titans,,,207,871
ZOJ,3748,Code Geass -- Lelouch's Plan,,,26,50
ZOJ,3749,Chameleon,,,131,396
ZOJ,3750,Dot Dot Dot,,,61,234
ZOJ,3751,Diagonal,,,255,792
ZOJ,3752,The Three Guys,,,229,906
ZOJ,3753,Simple Equation,,,103,516
ZOJ,3754,Snowflake,,,4,5
ZOJ,3755,Mines,,,109,243
ZOJ,3756,Miko Miko Suika,,,25,41
ZOJ,3757,Alice and Bob and Cue Sports,,,202,869
ZOJ,3758,Singles' Day,,,460,1528
ZOJ,3759,3456,,,24,135
ZOJ,3760,Treasure Hunting,,,203,748
ZOJ,3761,Easy billiards,,,221,622
ZOJ,3762,Pan's Labyrinth,,,157,529
ZOJ,3763,Plasma Field,,,109,523
ZOJ,3764,New Governor's Problem,,,116,407
ZOJ,3765,Lights,,,246,676
ZOJ,3766,Gao the grid III,,,37,222
ZOJ,3767,Elevator,,,813,1192
ZOJ,3768,Continuous Login,,,458,1325
ZOJ,3769,Diablo III,,,219,1076
ZOJ,3770,Ranking System,,,533,1474
ZOJ,3771,Easy 2048,,,9,54
ZOJ,3772,Calculate the Function,,,330,936
ZOJ,3773,Paint the Grid,,,3,68
ZOJ,3774,Power of Fibonacci,,,135,335
ZOJ,3775,?(>_o)!,,,496,1314
ZOJ,3776,Pokemon Master,,,1744,3293
ZOJ,3777,Problem Arrangement,,,620,1919
ZOJ,3778,Talented Chef,,,1474,4075
ZOJ,3779,Chessboard and Flowers,,,72,176
ZOJ,3780,Paint the Grid Again,,,404,1129
ZOJ,3781,Paint the Grid Reloaded,,,380,1425
ZOJ,3782,Ternary Calculation,,,1526,3364
ZOJ,3783,Coins Game,,,49,306
ZOJ,3784,String of Infinity,,,125,480
ZOJ,3785,What day is that day?,,,1306,4606
ZOJ,3786,Unreachable Statement,,,6,72
ZOJ,3787,Access System,,,1149,2699
ZOJ,3788,Another Recurrence Sequence,,,23,623
ZOJ,3789,Gears,,,236,787
ZOJ,3790,Consecutive Blocks,,,328,927
ZOJ,3791,An Easy Game,,,330,1018
ZOJ,3792,Romantic Value,,,276,949
ZOJ,3793,First Digit,,,347,567
ZOJ,3794,Greedy Driver,,,183,772
ZOJ,3795,Grouping,,,276,998
ZOJ,3796,Left 4 Dead,,,18,101
ZOJ,3797,Sister's Noise,,,42,179
ZOJ,3798,Abs Problem,,,340,720
ZOJ,3799,Bike in ZJU,,,32,236
ZOJ,3800,Calculation,,,136,642
ZOJ,3801,Determinant and Matrix,,,42,220
ZOJ,3802,Easy 2048 Again,,,304,920
ZOJ,3803,Function,,,51,183
ZOJ,3804,YY's Minions,,,312,620
ZOJ,3805,Machine,,,386,930
ZOJ,3806,Incircle and Circumcircle,,,300,937
ZOJ,3807,Just a Palindrome,,,45,333
ZOJ,3808,The Sum of Unitary Totient,,,15,40
ZOJ,3809,The Himalayas,,,542,803
ZOJ,3810,A Volcanic Island,,,103,280
ZOJ,3811,Untrusted Patrol,,,494,1680
ZOJ,3812,We Need Medicine,,,199,859
ZOJ,3813,Alternating Sum,,,98,645
ZOJ,3814,Sawtooth Puzzle,,,132,438
ZOJ,3815,Diophantine Equations,,,4,27
ZOJ,3816,Generalized Palindromic Number,,,263,1075
ZOJ,3817,Chinese Knot,,,45,102
ZOJ,3818,Pretty Poem,,,424,1562
ZOJ,3819,Average Score,,,781,1347
ZOJ,3820,Building Fire Stations,,,344,1630
ZOJ,3821,Card Game,,,2,8
ZOJ,3822,Domination,,,717,1488
ZOJ,3823,Excavator Contest,,,57,248
ZOJ,3824,Fiber-optic Network,,,57,191
ZOJ,3825,Garden and Sprinklers,,,26,850
ZOJ,3826,Hierarchical Notation,,,284,2228
ZOJ,3827,Information Entropy,,,479,806
ZOJ,3828,Jacobi Pattern,,,7,37
ZOJ,3829,Known Notation,,,504,1654
ZOJ,3830,Alkanes,,,11,24
ZOJ,3831,Permutation,,,4,24
ZOJ,3832,Tilt Cylinder,,,55,308
ZOJ,3833,Kill Mosquitos,,,3,10
ZOJ,3834,Comet and Tracker,,,2,6
ZOJ,3835,Nuclear Reactor,,,2,2
ZOJ,3836,Circulation pipe,,,25,63
ZOJ,3837,Miner,,,19,71
ZOJ,3838,Infusion Altar,,,121,299
ZOJ,3839,Poker Face,,,85,279
ZOJ,3840,Nuclear Power Plant,,,31,137
ZOJ,3841,Cards,,,69,299
ZOJ,3842,Cirno's Perfect Math Class,,,5,20
ZOJ,3843,Unlucky Right Triangle,,,3,3
ZOJ,3844,Easy Task,,,330,1156
ZOJ,3845,Fixed Point,,,21,72
ZOJ,3846,GCD Reduce,,,265,1063
ZOJ,3847,Collect Chars,,,55,284
ZOJ,3848,Ginomial Theorem,,,2,2
ZOJ,3849,You need Medicine,,,4,4
ZOJ,3850,Arc of Dream,,,0,4
ZOJ,3851,Bizarre Routine,,,0,0
ZOJ,3852,Color Representation Conversion,,,2,11
ZOJ,3853,Winning Badges,,,0,2
ZOJ,3854,Travel by Bike,,,13,70
ZOJ,3855,Curve in Circle,,,0,13
ZOJ,3856,Goldbach,,,36,147
ZOJ,3857,Hypersphere,,,11,34
ZOJ,3858,Grand Prix,,,0,1
ZOJ,3859,Candies,,,10,67
ZOJ,3860,Find the Spy,,,59,80
ZOJ,3861,Valid Pattern Lock,,,7,20
ZOJ,3862,Intersection,,,2,17
ZOJ,3863,Paths on the Tree,,,3,5
ZOJ,3864,Quiz for EXO-L,,,3,6
ZOJ,3865,Superbot,,,6,17
ZOJ,3866,Cylinder Candy,,,12,19
ZOJ,3867,Earthstone: Easy Version,,,44,86
ZOJ,3868,GCD Expectation,,,4,8
ZOJ,3869,Ace of Aces,,,565,1073
ZOJ,3870,Team Formation,,,242,719
ZOJ,3871,Convex Hull,,,29,109
ZOJ,3872,Beauty of Array,,,332,712
ZOJ,3873,Floor Function,,,1,114
ZOJ,3874,Permutation Graph,,,25,56
ZOJ,3875,Lunch Time,,,405,558
ZOJ,3876,May Day Holiday,,,445,887
ZOJ,3877,Earthstone Keeper,,,8,137
ZOJ,3878,Convert QWERTY to Dvorak,,,440,1324
ZOJ,3879,Capture the Flag,,,82,360
ZOJ,3880,Demacia of the Ancients,,,538,722
ZOJ,3881,From ABC Conjecture,,,5,9
ZOJ,3882,Help Bob,,,22,58
ZOJ,3883,Scan Code,,,1,1
ZOJ,3884,Koumakan's Daily Life,,,0,1
ZOJ,3885,The Exchange of Items,,,0,0
ZOJ,3886,Nico Number,,,14,60
ZOJ,3887,LCGCDS,,,0,14
ZOJ,3888,Twelves Monkeys,,,0,0
ZOJ,3889,Making Sequence,,,0,0
ZOJ,3890,Wumpus,,,2,4
ZOJ,3891,K-hash,,,0,2
ZOJ,3892,Available Computation Sequence,,,0,0
ZOJ,3893,Board,,,0,0
ZOJ,3894,Chessgame,,,0,0
ZOJ,3895,Sign Every Day,,,0,0
ZOJ,3896,Permutation,,,0,0
ZOJ,3897,Fiddlesticks,,,3,4
ZOJ,3898,Stean,,,0,3
ZOJ,3899,State Reversing,,,5,12
ZOJ,3900,Three Circles,,,0,5
ZOJ,3901,Travel,,,0,0
ZOJ,3902,Triangle,,,0,0
ZOJ,3903,Ant,,,11,46
ZOJ,3904,Birthday Gift,,,0,2
ZOJ,3905,Cake,,,5,33
ZOJ,3906,Suika's Chain,,,0,6
ZOJ,3907,Two Ellipses,,,0,0
ZOJ,3908,Number Game,,,1,9
ZOJ,3909,Gene Cluster,,,0,1
ZOJ,3910,Market,,,0,0
ZOJ,3911,Prime Query,,,15,54
ZOJ,3912,Coins,,,1,3
ZOJ,3913,Bob Wants to Pour Water,,,0,1
ZOJ,3914,Semantic Version,,,0,2
ZOJ,3915,AEK-AFH,,,0,0
ZOJ,3916,Buy Cakes,,,1,27
ZOJ,3917,Colors of Cards,,,1,2
ZOJ,3918,Distinct Values,,,0,15
ZOJ,3919,Ellipse,,,0,0
ZOJ,3920,Sigma Function,,,0,0
ZOJ,3921,Guan Dan,,,0,0
ZOJ,3922,Candy with chocolate,,,0,0
ZOJ,3923,In the Rain,,,0,0
ZOJ,3924,Musical Notes,,,0,0
ZOJ,3925,Magian,,,0,0
ZOJ,3926,Parity Modulo P,,,27,236
ZOJ,3927,Programming Ability Test,,,47,94
ZOJ,3928,Rectangle and Rectangle,,,0,2
ZOJ,3929,Deque and Balls,,,1,3
ZOJ,3930,Dice Notation,,,3,17
ZOJ,3931,Exact Compression,,,0,3
ZOJ,3932,Handshakes,,,26,80
ZOJ,3933,Team Formation,,,3,20
ZOJ,3934,LCP Array,,,0,3
ZOJ,3935,2016,,,37,63
ZOJ,3936,Apples and Ideas,,,216,311
ZOJ,3937,More Health Points,,,3,14
ZOJ,3938,Defuse the Bomb,,,165,398
ZOJ,3939,The Lucky Week,,,112,459
ZOJ,3940,Modulo Query,,,14,66
ZOJ,3941,Kpop Music Party,,,23,125
ZOJ,3942,Substring Counting,,,1,5
ZOJ,3943,Himalayas,,,12,66
ZOJ,3944,People Counting,,,171,488
ZOJ,3945,Rush on the Cube,,,1,1
ZOJ,3946,Highway Project,,,120,526
ZOJ,3947,Very Happy Great BG,,,200,241
ZOJ,3948,Marjar Cola,,,597,2056
ZOJ,3949,Edge to the Root,,,120,531
ZOJ,3950,How Many Nines,,,392,1256
ZOJ,3951,Independent Set,,,26,156
ZOJ,3952,Fibonacci Sequence Chicken Edition,,,83,242
ZOJ,3953,Intervals,,,295,979
ZOJ,3954,Seven-Segment Display,,,269,715
ZOJ,3955,Saddle Point,,,159,418
ZOJ,3956,Course Selection System,,,354,1366
ZOJ,3957,Knuth-Morris-Pratt Algorithm,,,559,725
ZOJ,3958,Cooking Competition,,,492,728
ZOJ,3959,Problem Preparation,,,425,1024
ZOJ,3960,What Kind of Friends Are You?,,,420,990
ZOJ,3961,Let's Chat,,,394,897
ZOJ,3962,Seven Segment Display,,,413,1106
ZOJ,3963,Heap Partition,,,310,1148
ZOJ,3964,Yet Another Game of Stones,,,107,419
ZOJ,3965,Binary Tree Restoring,,,165,789
ZOJ,3966,Domino Tiling,,,8,66
ZOJ,3967,Card Game,,,10,30
ZOJ,3968,Final Defense Line,,,0,89
ZOJ,3969,Chiaki Sequence,,,5,10
ZOJ,3970,Sequence to Sequence,,,3,44
ZOJ,3971,Berth Allocation,,,3,3
ZOJ,3972,Electric Vehicle Routing,,,1,1
ZOJ,3973,Robot Rescue,,,1,4
ZOJ,3974,Cake Cutting Game,,,1,11
ZOJ,3975,Sculpture Recovery,,,2,2
ZOJ,3976,Perspective,,,1,6
ZOJ,3977,Pointer,,,17,99
